fecha;cod_sucursal;cod_producto;disponible;segunda;remate
2019-07-28 00:00:00;10001;35889010;0;0;0
2019-07-28 00:00:00;10001;35889012;0;0;0
2019-07-28 00:00:00;10001;35889013;0;0;0
2019-07-28 00:00:00;10001;35889015;0;0;0
2019-07-28 00:00:00;10001;35889016;0;0;0
2019-07-28 00:00:00;10001;35889017;0;0;0
2019-07-28 00:00:00;10001;35889018;0;0;0
2019-07-28 00:00:00;10001;35889019;8;0;0
2019-07-28 00:00:00;10001;35889020;0;0;0
2019-07-28 00:00:00;10001;35889021;0;0;0
2019-07-28 00:00:00;10001;35889022;0;0;0
2019-07-28 00:00:00;10001;35889024;0;0;0
2019-07-28 00:00:00;10001;35889026;8;0;0
2019-07-28 00:00:00;10001;35889027;0;0;0
2019-07-28 00:00:00;10001;35889029;0;0;0
2019-07-28 00:00:00;10001;35889030;0;0;0
2019-07-28 00:00:00;10001;35889031;1;0;0
2019-07-28 00:00:00;10001;35889032;8;0;0
2019-07-28 00:00:00;10026;35889511;0;0;0
2019-07-28 00:00:00;10029;35890662;1;0;0
2019-07-28 00:00:00;10048;35890716;1;0;0
2019-07-28 00:00:00;10026;35890726;0;0;0
2019-07-28 00:00:00;10029;35890740;0;0;0
2019-07-28 00:00:00;10034;35890838;0;0;0
2019-07-28 00:00:00;10028;35890838;1;0;0
2019-07-28 00:00:00;10026;35890838;1;0;0
2019-07-28 00:00:00;10037;35891205;0;0;0
2019-07-28 00:00:00;10057;35891566;0;0;0
2019-07-28 00:00:00;10071;35891579;0;0;0
2019-07-28 00:00:00;10088;35891579;0;0;0
2019-07-28 00:00:00;10048;35891579;0;0;0
2019-07-28 00:00:00;10085;35891579;0;0;0
2019-07-28 00:00:00;10099;35891579;0;0;0
2019-07-28 00:00:00;10012;35891580;0;0;0
2019-07-28 00:00:00;10012;35891584;0;0;0
2019-07-28 00:00:00;10074;35894990;0;1;0
2019-07-28 00:00:00;10048;35894995;1;0;0
2019-07-28 00:00:00;10029;35896806;0;0;0
2019-07-28 00:00:00;10021;35896806;0;0;0
2019-07-28 00:00:00;10034;35896806;0;0;0
2019-07-28 00:00:00;10019;35896806;0;0;0
2019-07-28 00:00:00;10012;35896806;0;0;0
2019-07-28 00:00:00;10028;35896806;2;0;0
2019-07-28 00:00:00;10007;35896806;1;0;0
2019-07-28 00:00:00;10097;35896806;1;0;0
2019-07-28 00:00:00;10051;35896806;-1;0;0
2019-07-28 00:00:00;10069;35896806;3;0;0
2019-07-28 00:00:00;10037;35896806;0;0;0
2019-07-28 00:00:00;10069;35896807;7;0;0
2019-07-28 00:00:00;10012;35896807;0;0;0
2019-07-28 00:00:00;10037;35896807;0;0;0
2019-07-28 00:00:00;10029;35896807;-1;0;0
2019-07-28 00:00:00;10097;35896807;3;0;0
2019-07-28 00:00:00;10028;35896807;0;0;0
2019-07-28 00:00:00;10021;35896807;0;0;0
2019-07-28 00:00:00;10034;35896807;1;0;0
2019-07-28 00:00:00;10019;35896807;-1;0;0
2019-07-28 00:00:00;10032;35896807;2;0;0
2019-07-28 00:00:00;10071;35896808;0;0;0
2019-07-28 00:00:00;10034;35896808;3;0;0
2019-07-28 00:00:00;10019;35896808;-1;0;0
2019-07-28 00:00:00;10016;35896808;0;0;0
2019-07-28 00:00:00;10028;35896808;0;0;0
2019-07-28 00:00:00;10051;35896808;0;0;0
2019-07-28 00:00:00;10037;35896808;0;0;0
2019-07-28 00:00:00;10078;35896809;-1;0;0
2019-07-28 00:00:00;10034;35896809;0;0;0
2019-07-28 00:00:00;10019;35896809;0;0;0
2019-07-28 00:00:00;10037;35896809;0;0;0
2019-07-28 00:00:00;10028;35896809;0;0;0
2019-07-28 00:00:00;10029;35896809;0;0;0
2019-07-28 00:00:00;10012;35896809;12;1;0
2019-07-28 00:00:00;10014;35897358;4;0;0
2019-07-28 00:00:00;10068;35897358;0;0;0
2019-07-28 00:00:00;10001;35897642;0;0;0
2019-07-28 00:00:00;10057;35898218;11;0;0
2019-07-28 00:00:00;10001;35898229;16;0;0
2019-07-28 00:00:00;10001;35898230;22;0;0
2019-07-28 00:00:00;10001;35898231;0;0;0
2019-07-28 00:00:00;10001;35898233;0;0;0
2019-07-28 00:00:00;10022;35900213;0;0;0
2019-07-28 00:00:00;10085;35900213;0;0;0
2019-07-28 00:00:00;10025;35900213;1;0;0
2019-07-28 00:00:00;10037;35900213;0;0;0
2019-07-28 00:00:00;10051;35900213;0;0;0
2019-07-28 00:00:00;10071;35900213;-1;0;0
2019-07-28 00:00:00;10076;35900213;0;0;0
2019-07-28 00:00:00;10012;35900213;0;0;0
2019-07-28 00:00:00;10048;35900213;1;0;0
2019-07-28 00:00:00;10012;35900214;0;0;0
2019-07-28 00:00:00;10051;35900353;-3;0;0
2019-07-28 00:00:00;10012;35900848;0;0;0
2019-07-28 00:00:00;10037;35901062;0;0;0
2019-07-28 00:00:00;10085;35902152;0;1;0
2019-07-28 00:00:00;10012;35902152;0;0;0
2019-07-28 00:00:00;10078;35902568;0;2;0
2019-07-28 00:00:00;10046;35903178;3;0;0
2019-07-28 00:00:00;10076;35905699;1;0;0
2019-07-28 00:00:00;10051;35905699;1;0;0
2019-07-28 00:00:00;10088;35905922;0;0;0
2019-07-28 00:00:00;10012;35905922;0;0;0
2019-07-28 00:00:00;10085;35905927;0;1;0
2019-07-28 00:00:00;10012;35905927;0;0;0
2019-07-28 00:00:00;10088;35905927;0;0;0
2019-07-28 00:00:00;10012;35905933;0;0;0
2019-07-28 00:00:00;10088;35905933;0;0;0
2019-07-28 00:00:00;10012;35906163;0;0;0
2019-07-28 00:00:00;10012;35906599;0;0;0
2019-07-28 00:00:00;10037;35906601;0;0;0
2019-07-28 00:00:00;10048;35906601;4;0;0
2019-07-28 00:00:00;10045;35906601;0;0;0
2019-07-28 00:00:00;10028;35906601;0;0;0
2019-07-28 00:00:00;10099;35906601;3;0;0
2019-07-28 00:00:00;10010;35906601;7;0;0
2019-07-28 00:00:00;10085;35906601;8;0;0
2019-07-28 00:00:00;10022;35906601;0;0;0
2019-07-28 00:00:00;10098;35906601;3;0;0
2019-07-28 00:00:00;10096;35906601;4;0;0
2019-07-28 00:00:00;10019;35906601;3;0;0
2019-07-28 00:00:00;10078;35906601;4;0;0
2019-07-28 00:00:00;10041;35906601;1;0;0
2019-07-28 00:00:00;10088;35906601;0;0;0
2019-07-28 00:00:00;10049;35906601;1;0;0
2019-07-28 00:00:00;10016;35906601;4;0;0
2019-07-28 00:00:00;10025;35906601;3;0;0
2019-07-28 00:00:00;10076;35906601;2;0;0
2019-07-28 00:00:00;10026;35906601;4;0;0
2019-07-28 00:00:00;10071;35906601;-1;0;0
2019-07-28 00:00:00;10012;35906601;4;0;0
2019-07-28 00:00:00;10072;35906601;4;0;0
2019-07-28 00:00:00;10051;35906601;4;0;0
2019-07-28 00:00:00;10032;35906601;4;0;0
2019-07-28 00:00:00;10019;35906602;7;0;0
2019-07-28 00:00:00;10085;35906602;4;0;0
2019-07-28 00:00:00;10041;35906602;5;0;0
2019-07-28 00:00:00;10098;35906602;7;0;0
2019-07-28 00:00:00;10068;35906602;0;0;0
2019-07-28 00:00:00;10032;35906602;10;0;0
2019-07-28 00:00:00;10057;35906602;0;0;0
2019-07-28 00:00:00;10051;35906602;3;0;0
2019-07-28 00:00:00;10022;35906602;0;0;0
2019-07-28 00:00:00;10071;35906602;7;0;0
2019-07-28 00:00:00;10025;35906602;7;0;0
2019-07-28 00:00:00;10026;35906602;5;0;0
2019-07-28 00:00:00;10048;35906602;-18;0;0
2019-07-28 00:00:00;10037;35906602;0;0;0
2019-07-28 00:00:00;10096;35906602;4;0;0
2019-07-28 00:00:00;10076;35906602;8;0;0
2019-07-28 00:00:00;10012;35906602;0;0;0
2019-07-28 00:00:00;10010;35906602;8;0;0
2019-07-28 00:00:00;10078;35906602;0;0;0
2019-07-28 00:00:00;10045;35906602;-4;0;0
2019-07-28 00:00:00;10099;35906602;-9;0;0
2019-07-28 00:00:00;10072;35906602;0;0;0
2019-07-28 00:00:00;10088;35906602;0;0;0
2019-07-28 00:00:00;10049;35906602;0;0;0
2019-07-28 00:00:00;10010;35906603;0;0;0
2019-07-28 00:00:00;10012;35906603;0;0;0
2019-07-28 00:00:00;10072;35906603;0;0;0
2019-07-28 00:00:00;10045;35906603;0;0;0
2019-07-28 00:00:00;10071;35906603;4;0;0
2019-07-28 00:00:00;10046;35906603;4;0;0
2019-07-28 00:00:00;10025;35906603;3;0;0
2019-07-28 00:00:00;10048;35906603;4;0;0
2019-07-28 00:00:00;10076;35906603;6;0;0
2019-07-28 00:00:00;10026;35906603;2;0;0
2019-07-28 00:00:00;10078;35906603;0;0;0
2019-07-28 00:00:00;10099;35906603;6;0;0
2019-07-28 00:00:00;10049;35906603;-5;0;0
2019-07-28 00:00:00;10098;35906603;3;0;0
2019-07-28 00:00:00;10019;35906603;-5;0;0
2019-07-28 00:00:00;10085;35906603;4;0;0
2019-07-28 00:00:00;10088;35906603;0;0;0
2019-07-28 00:00:00;10037;35906603;0;0;0
2019-07-28 00:00:00;10041;35906603;3;0;0
2019-07-28 00:00:00;10096;35906603;10;0;0
2019-07-28 00:00:00;10022;35906603;0;0;0
2019-07-28 00:00:00;10068;35906603;0;0;0
2019-07-28 00:00:00;10032;35906603;4;0;0
2019-07-28 00:00:00;10057;35906603;5;0;0
2019-07-28 00:00:00;10028;35906603;0;0;0
2019-07-28 00:00:00;10079;35906603;0;0;0
2019-07-28 00:00:00;10051;35906603;3;0;0
2019-07-28 00:00:00;10025;35906604;8;0;0
2019-07-28 00:00:00;10026;35906604;10;0;0
2019-07-28 00:00:00;10074;35906604;0;0;0
2019-07-28 00:00:00;10045;35906604;3;0;0
2019-07-28 00:00:00;10071;35906604;4;0;0
2019-07-28 00:00:00;10048;35906604;-18;0;0
2019-07-28 00:00:00;10076;35906604;8;0;0
2019-07-28 00:00:00;10078;35906604;4;0;0
2019-07-28 00:00:00;10099;35906604;-8;0;0
2019-07-28 00:00:00;10085;35906604;10;0;0
2019-07-28 00:00:00;10088;35906604;0;0;0
2019-07-28 00:00:00;10032;35906604;11;0;0
2019-07-28 00:00:00;10079;35906604;0;0;0
2019-07-28 00:00:00;10057;35906604;-3;0;0
2019-07-28 00:00:00;10072;35906604;8;0;0
2019-07-28 00:00:00;10010;35906604;3;0;0
2019-07-28 00:00:00;10022;35906604;2;0;0
2019-07-28 00:00:00;10096;35906604;7;0;0
2019-07-28 00:00:00;10097;35906604;4;0;0
2019-07-28 00:00:00;10049;35906604;1;0;0
2019-07-28 00:00:00;10041;35906604;0;0;0
2019-07-28 00:00:00;10019;35906604;5;0;0
2019-07-28 00:00:00;10098;35906604;0;0;0
2019-07-28 00:00:00;10012;35906604;1;0;0
2019-07-28 00:00:00;10037;35906604;8;0;0
2019-07-28 00:00:00;10028;35906605;0;0;0
2019-07-28 00:00:00;10026;35906605;5;0;0
2019-07-28 00:00:00;10068;35906605;0;0;0
2019-07-28 00:00:00;10022;35906605;3;0;0
2019-07-28 00:00:00;10057;35906605;4;0;0
2019-07-28 00:00:00;10016;35906605;4;0;0
2019-07-28 00:00:00;10037;35906605;2;0;0
2019-07-28 00:00:00;10096;35906605;10;0;0
2019-07-28 00:00:00;10012;35906605;1;0;0
2019-07-28 00:00:00;10049;35906605;0;0;0
2019-07-28 00:00:00;10032;35906605;5;0;0
2019-07-28 00:00:00;10041;35906605;9;0;0
2019-07-28 00:00:00;10088;35906605;0;0;0
2019-07-28 00:00:00;10085;35906605;6;0;0
2019-07-28 00:00:00;10019;35906605;3;0;0
2019-07-28 00:00:00;10098;35906605;0;0;0
2019-07-28 00:00:00;10099;35906605;4;0;0
2019-07-28 00:00:00;10078;35906605;0;0;0
2019-07-28 00:00:00;10025;35906605;11;0;0
2019-07-28 00:00:00;10076;35906605;13;0;0
2019-07-28 00:00:00;10048;35906605;-4;0;0
2019-07-28 00:00:00;10007;35906605;4;0;0
2019-07-28 00:00:00;10071;35906605;6;0;0
2019-07-28 00:00:00;10045;35906605;-4;0;0
2019-07-28 00:00:00;10072;35906605;0;0;0
2019-07-28 00:00:00;10074;35906605;0;0;0
2019-07-28 00:00:00;10079;35906605;0;0;0
2019-07-28 00:00:00;10010;35906605;6;0;0
2019-07-28 00:00:00;10037;35906606;10;0;0
2019-07-28 00:00:00;10012;35906606;2;4;0
2019-07-28 00:00:00;10099;35906606;-4;0;0
2019-07-28 00:00:00;10068;35906606;5;0;0
2019-07-28 00:00:00;10096;35906606;0;0;0
2019-07-28 00:00:00;10022;35906606;4;0;0
2019-07-28 00:00:00;10049;35906606;0;0;0
2019-07-28 00:00:00;10028;35906606;0;0;0
2019-07-28 00:00:00;10079;35906606;7;0;0
2019-07-28 00:00:00;10051;35906606;0;0;0
2019-07-28 00:00:00;10010;35906606;6;0;0
2019-07-28 00:00:00;10048;35906606;-2;0;0
2019-07-28 00:00:00;10046;35906606;4;0;0
2019-07-28 00:00:00;10032;35906606;4;0;0
2019-07-28 00:00:00;10071;35906606;-1;0;0
2019-07-28 00:00:00;10088;35906606;6;0;0
2019-07-28 00:00:00;10026;35906606;4;0;0
2019-07-28 00:00:00;10076;35906606;0;0;0
2019-07-28 00:00:00;10041;35906606;5;0;0
2019-07-28 00:00:00;10074;35906606;0;0;0
2019-07-28 00:00:00;10085;35906606;9;0;0
2019-07-28 00:00:00;10025;35906606;0;0;0
2019-07-28 00:00:00;10034;35906606;0;0;0
2019-07-28 00:00:00;10072;35906606;0;0;0
2019-07-28 00:00:00;10019;35906606;0;0;0
2019-07-28 00:00:00;10098;35906606;1;0;0
2019-07-28 00:00:00;10012;35906607;0;0;0
2019-07-28 00:00:00;10012;35906609;0;0;0
2019-07-28 00:00:00;10071;35906610;0;0;0
2019-07-28 00:00:00;10074;35906610;0;0;0
2019-07-28 00:00:00;10022;35906610;4;0;0
2019-07-28 00:00:00;10037;35906610;0;0;0
2019-07-28 00:00:00;10051;35906610;9;0;0
2019-07-28 00:00:00;10041;35906610;2;0;0
2019-07-28 00:00:00;10025;35906610;5;0;0
2019-07-28 00:00:00;10076;35906610;0;0;0
2019-07-28 00:00:00;10049;35906610;-2;0;0
2019-07-28 00:00:00;10034;35906610;0;0;0
2019-07-28 00:00:00;10085;35906610;4;0;0
2019-07-28 00:00:00;10099;35906610;0;0;0
2019-07-28 00:00:00;10026;35906610;0;0;0
2019-07-28 00:00:00;10032;35906610;0;0;0
2019-07-28 00:00:00;10098;35906610;0;0;0
2019-07-28 00:00:00;10019;35906610;1;0;0
2019-07-28 00:00:00;10096;35906610;4;0;0
2019-07-28 00:00:00;10057;35906610;7;0;0
2019-07-28 00:00:00;10029;35906610;0;0;0
2019-07-28 00:00:00;10088;35906610;0;0;0
2019-07-28 00:00:00;10048;35906610;6;0;0
2019-07-28 00:00:00;10068;35906610;4;0;0
2019-07-28 00:00:00;10012;35906610;1;0;0
2019-07-28 00:00:00;10057;35907116;4;0;0
2019-07-28 00:00:00;10057;35907118;3;0;0
2019-07-28 00:00:00;10032;35907735;0;0;0
2019-07-28 00:00:00;10057;35907738;0;0;0
2019-07-28 00:00:00;10074;35907954;3;0;0
2019-07-28 00:00:00;10045;35907954;0;0;0
2019-07-28 00:00:00;10026;35907954;6;0;0
2019-07-28 00:00:00;10048;35907954;0;0;0
2019-07-28 00:00:00;10025;35907954;0;0;0
2019-07-28 00:00:00;10088;35907954;0;0;0
2019-07-28 00:00:00;10098;35907954;8;0;0
2019-07-28 00:00:00;10041;35907954;2;0;0
2019-07-28 00:00:00;10003;35907954;4;0;0
2019-07-28 00:00:00;10032;35907954;2;0;0
2019-07-28 00:00:00;10018;35907954;-5;0;0
2019-07-28 00:00:00;10028;35907954;9;0;0
2019-07-28 00:00:00;10057;35907954;1;0;0
2019-07-28 00:00:00;10068;35907954;4;0;0
2019-07-28 00:00:00;10025;35907955;2;0;0
2019-07-28 00:00:00;10097;35907955;-4;0;0
2019-07-28 00:00:00;10003;35907955;5;0;0
2019-07-28 00:00:00;10045;35907955;0;0;0
2019-07-28 00:00:00;10026;35907955;24;0;0
2019-07-28 00:00:00;10029;35907955;0;0;0
2019-07-28 00:00:00;10084;35907955;0;0;0
2019-07-28 00:00:00;10048;35907955;2;0;0
2019-07-28 00:00:00;10068;35907955;0;0;0
2019-07-28 00:00:00;10057;35907955;0;0;0
2019-07-28 00:00:00;10028;35907955;7;0;0
2019-07-28 00:00:00;10051;35907955;-1;0;0
2019-07-28 00:00:00;10032;35907955;2;0;0
2019-07-28 00:00:00;10069;35907955;2;0;0
2019-07-28 00:00:00;10041;35907955;3;0;0
2019-07-28 00:00:00;10046;35907955;5;0;0
2019-07-28 00:00:00;10049;35907955;4;0;0
2019-07-28 00:00:00;10099;35907955;0;0;0
2019-07-28 00:00:00;10018;35907955;6;0;0
2019-07-28 00:00:00;10012;35907957;0;0;0
2019-07-28 00:00:00;10026;35907957;0;0;0
2019-07-28 00:00:00;10012;35907962;0;0;0
2019-07-28 00:00:00;10012;35907964;0;0;0
2019-07-28 00:00:00;10071;35907964;0;0;0
2019-07-28 00:00:00;10007;35907964;1;0;0
2019-07-28 00:00:00;10084;35907965;0;0;0
2019-07-28 00:00:00;10016;35907965;4;0;0
2019-07-28 00:00:00;10028;35907965;1;0;0
2019-07-28 00:00:00;10010;35907965;5;0;0
2019-07-28 00:00:00;10026;35907965;5;0;0
2019-07-28 00:00:00;10049;35907965;-3;0;0
2019-07-28 00:00:00;10037;35907965;0;0;0
2019-07-28 00:00:00;10045;35907965;7;0;0
2019-07-28 00:00:00;10051;35907965;6;0;0
2019-07-28 00:00:00;10046;35907965;5;0;0
2019-07-28 00:00:00;10098;35907965;0;0;0
2019-07-28 00:00:00;10071;35907965;0;0;0
2019-07-28 00:00:00;10079;35907965;4;0;0
2019-07-28 00:00:00;10085;35907965;7;0;0
2019-07-28 00:00:00;10088;35907965;9;0;0
2019-07-28 00:00:00;10012;35907965;0;0;0
2019-07-28 00:00:00;10099;35907965;2;0;0
2019-07-28 00:00:00;10072;35907965;0;0;0
2019-07-28 00:00:00;10019;35907965;-1;0;0
2019-07-28 00:00:00;10076;35907965;9;0;0
2019-07-28 00:00:00;10048;35907965;-1;0;0
2019-07-28 00:00:00;10078;35907965;-4;0;0
2019-07-28 00:00:00;10074;35907965;0;0;0
2019-07-28 00:00:00;10032;35907965;1;0;0
2019-07-28 00:00:00;10041;35907965;10;0;0
2019-07-28 00:00:00;10096;35907965;2;0;0
2019-07-28 00:00:00;10045;35907966;1;0;0
2019-07-28 00:00:00;10079;35907966;9;0;0
2019-07-28 00:00:00;10076;35907966;11;0;0
2019-07-28 00:00:00;10049;35907966;9;0;0
2019-07-28 00:00:00;10099;35907966;1;0;0
2019-07-28 00:00:00;10019;35907966;14;0;0
2019-07-28 00:00:00;10026;35907966;3;0;0
2019-07-28 00:00:00;10016;35907966;8;0;0
2019-07-28 00:00:00;10098;35907966;0;0;0
2019-07-28 00:00:00;10041;35907966;10;0;0
2019-07-28 00:00:00;10028;35907966;1;0;0
2019-07-28 00:00:00;10000;35907966;3;0;0
2019-07-28 00:00:00;10010;35907966;10;0;0
2019-07-28 00:00:00;10037;35907966;0;0;0
2019-07-28 00:00:00;10085;35907966;3;0;0
2019-07-28 00:00:00;10022;35907966;12;0;0
2019-07-28 00:00:00;10012;35907966;0;0;0
2019-07-28 00:00:00;10051;35907966;-3;0;0
2019-07-28 00:00:00;10014;35907966;1;0;0
2019-07-28 00:00:00;10032;35907966;0;0;0
2019-07-28 00:00:00;10071;35907966;11;0;0
2019-07-28 00:00:00;10046;35907966;7;0;0
2019-07-28 00:00:00;10034;35907966;0;0;0
2019-07-28 00:00:00;10088;35907966;9;0;0
2019-07-28 00:00:00;10078;35907966;0;0;0
2019-07-28 00:00:00;10096;35907966;3;0;0
2019-07-28 00:00:00;10048;35907966;0;0;0
2019-07-28 00:00:00;10074;35907966;0;0;0
2019-07-28 00:00:00;10076;35907967;0;0;0
2019-07-28 00:00:00;10051;35907967;5;0;0
2019-07-28 00:00:00;10096;35907967;7;0;0
2019-07-28 00:00:00;10012;35907967;0;0;0
2019-07-28 00:00:00;10071;35907967;0;0;0
2019-07-28 00:00:00;10074;35907967;0;0;0
2019-07-28 00:00:00;10048;35907967;-14;0;0
2019-07-28 00:00:00;10079;35907967;0;0;0
2019-07-28 00:00:00;10045;35907967;11;0;0
2019-07-28 00:00:00;10019;35907967;3;0;0
2019-07-28 00:00:00;10041;35907967;3;0;0
2019-07-28 00:00:00;10028;35907967;0;0;0
2019-07-28 00:00:00;10037;35907967;0;0;0
2019-07-28 00:00:00;10025;35907967;2;0;0
2019-07-28 00:00:00;10098;35907967;0;0;0
2019-07-28 00:00:00;10099;35907967;-3;0;0
2019-07-28 00:00:00;10085;35907967;3;0;0
2019-07-28 00:00:00;10049;35907967;-2;0;0
2019-07-28 00:00:00;10016;35907967;1;0;0
2019-07-28 00:00:00;10088;35907967;10;0;0
2019-07-28 00:00:00;10029;35907967;1;0;0
2019-07-28 00:00:00;10026;35907967;12;0;0
2019-07-28 00:00:00;10010;35907967;0;0;0
2019-07-28 00:00:00;10072;35907967;0;0;0
2019-07-28 00:00:00;10007;35907967;1;0;0
2019-07-28 00:00:00;10032;35907967;0;0;0
2019-07-28 00:00:00;10078;35907967;0;0;0
2019-07-28 00:00:00;10012;33702576;0;0;0
2019-07-28 00:00:00;10088;33702576;0;0;0
2019-07-28 00:00:00;10019;33702576;0;1;0
2019-07-28 00:00:00;10099;33702576;0;1;0
2019-07-28 00:00:00;10046;33706325;2;0;0
2019-07-28 00:00:00;10074;33706325;0;0;0
2019-07-28 00:00:00;10074;33706326;3;0;0
2019-07-28 00:00:00;10077;33709819;3;0;0
2019-07-28 00:00:00;10012;33710146;0;0;0
2019-07-28 00:00:00;10019;33710206;0;1;0
2019-07-28 00:00:00;10074;33712508;0;0;0
2019-07-28 00:00:00;10074;33712509;0;0;0
2019-07-28 00:00:00;10046;33712509;3;0;0
2019-07-28 00:00:00;10012;33717534;0;0;0
2019-07-28 00:00:00;10019;33718612;0;1;0
2019-07-28 00:00:00;10019;33723712;0;4;0
2019-07-28 00:00:00;10019;33725514;0;1;0
2019-07-28 00:00:00;10077;33725559;0;0;0
2019-07-28 00:00:00;10004;33725559;4;0;0
2019-07-28 00:00:00;10088;33725600;0;0;0
2019-07-28 00:00:00;10038;33731888;1;0;0
2019-07-28 00:00:00;10012;33739517;0;0;0
2019-07-28 00:00:00;10019;33739900;0;1;0
2019-07-28 00:00:00;10097;33739900;0;0;0
2019-07-28 00:00:00;10026;33739900;0;4;0
2019-07-28 00:00:00;10019;33740169;1;0;0
2019-07-28 00:00:00;10077;33745322;0;0;0
2019-07-28 00:00:00;10097;33746383;0;0;0
2019-07-28 00:00:00;10026;33746384;0;1;0
2019-07-28 00:00:00;10025;33749995;0;2;0
2019-07-28 00:00:00;10026;33749995;0;1;0
2019-07-28 00:00:00;10019;33750033;0;1;0
2019-07-28 00:00:00;10077;33750586;0;0;0
2019-07-28 00:00:00;10019;33750676;0;3;0
2019-07-28 00:00:00;10032;33755222;0;0;0
2019-07-28 00:00:00;10000;33755222;-2;0;0
2019-07-28 00:00:00;10034;33755222;2;0;0
2019-07-28 00:00:00;10051;33755222;2;0;0
2019-07-28 00:00:00;10072;33755222;-2;0;0
2019-07-28 00:00:00;10078;33755222;0;0;0
2019-07-28 00:00:00;10048;33755222;6;0;0
2019-07-28 00:00:00;10084;33755222;0;0;0
2019-07-28 00:00:00;10068;33755222;12;0;0
2019-07-28 00:00:00;10018;33755222;4;0;0
2019-07-28 00:00:00;10026;33755222;2;0;0
2019-07-28 00:00:00;10074;33755222;0;0;0
2019-07-28 00:00:00;10041;33755222;0;0;0
2019-07-28 00:00:00;10025;33755222;2;0;0
2019-07-28 00:00:00;10076;33755222;0;0;0
2019-07-28 00:00:00;10057;33755222;0;0;0
2019-07-28 00:00:00;10077;33755222;1;0;0
2019-07-28 00:00:00;10098;33755222;-2;0;0
2019-07-28 00:00:00;10012;33756150;0;0;0
2019-07-28 00:00:00;10026;33758382;0;0;1
2019-07-28 00:00:00;10025;33763343;0;2;0
2019-07-28 00:00:00;10001;33763394;0;0;0
2019-07-28 00:00:00;10012;33763478;0;0;0
2019-07-28 00:00:00;10077;33763493;0;0;0
2019-07-28 00:00:00;10019;33765310;0;1;0
2019-07-28 00:00:00;10026;33765310;0;1;0
2019-07-28 00:00:00;10046;33768748;5;0;0
2019-07-28 00:00:00;10088;33768796;0;0;0
2019-07-28 00:00:00;10019;33768821;0;2;0
2019-07-28 00:00:00;10077;33768821;0;0;0
2019-07-28 00:00:00;10077;33768844;0;0;0
2019-07-28 00:00:00;10034;33768844;0;1;0
2019-07-28 00:00:00;10088;33768857;0;0;0
2019-07-28 00:00:00;10077;33768857;2;0;0
2019-07-28 00:00:00;10037;33768857;1;0;0
2019-07-28 00:00:00;10071;33768857;0;0;0
2019-07-28 00:00:00;10034;33768857;0;0;0
2019-07-28 00:00:00;10019;33776124;0;3;0
2019-07-28 00:00:00;10026;33776132;0;1;0
2019-07-28 00:00:00;10019;33776143;0;1;0
2019-07-28 00:00:00;10025;33776157;0;1;0
2019-07-28 00:00:00;10019;33776162;0;2;0
2019-07-28 00:00:00;10019;33776212;0;1;0
2019-07-28 00:00:00;10026;33776212;0;1;0
2019-07-28 00:00:00;10046;33776318;1;0;0
2019-07-28 00:00:00;10019;33776868;0;0;1
2019-07-28 00:00:00;10012;33779620;0;0;0
2019-07-28 00:00:00;10029;33780097;0;0;0
2019-07-28 00:00:00;10068;33780105;0;0;0
2019-07-28 00:00:00;10088;33780105;0;0;0
2019-07-28 00:00:00;10029;33780105;0;0;0
2019-07-28 00:00:00;10019;33780258;0;1;0
2019-07-28 00:00:00;10079;33780258;0;1;0
2019-07-28 00:00:00;10088;33781184;0;0;0
2019-07-28 00:00:00;10026;33781184;0;1;0
2019-07-28 00:00:00;10088;33781185;0;0;0
2019-07-28 00:00:00;10026;33781185;0;2;0
2019-07-28 00:00:00;10077;33781386;20;0;0
2019-07-28 00:00:00;10012;33781387;0;0;0
2019-07-28 00:00:00;10077;33781387;0;0;0
2019-07-28 00:00:00;10077;33781388;9;0;0
2019-07-28 00:00:00;10098;33783377;1;0;0
2019-07-28 00:00:00;10048;33783377;-4;0;0
2019-07-28 00:00:00;10025;33783377;6;0;0
2019-07-28 00:00:00;10068;33783377;0;0;0
2019-07-28 00:00:00;10049;33783377;-5;0;0
2019-07-28 00:00:00;10019;33783377;2;0;0
2019-07-28 00:00:00;10078;33783377;0;0;0
2019-07-28 00:00:00;10071;33783377;0;0;0
2019-07-28 00:00:00;10085;33783377;4;0;0
2019-07-28 00:00:00;10010;33783377;6;0;0
2019-07-28 00:00:00;10032;33783377;1;0;0
2019-07-28 00:00:00;10074;33783377;0;0;0
2019-07-28 00:00:00;10088;33783377;0;0;0
2019-07-28 00:00:00;10077;33783377;0;0;0
2019-07-28 00:00:00;10099;33783377;-2;0;0
2019-07-28 00:00:00;10026;33783377;3;0;0
2019-07-28 00:00:00;10072;33783377;0;0;0
2019-07-28 00:00:00;10051;33783377;0;0;0
2019-07-28 00:00:00;10022;33783377;0;0;0
2019-07-28 00:00:00;10037;33783377;0;0;0
2019-07-28 00:00:00;10012;33783377;4;0;0
2019-07-28 00:00:00;10096;33783377;10;0;0
2019-07-28 00:00:00;10041;33783377;7;0;0
2019-07-28 00:00:00;10097;33783377;3;0;0
2019-07-28 00:00:00;10076;33783377;4;0;0
2019-07-28 00:00:00;10028;33783377;0;0;0
2019-07-28 00:00:00;10045;33783377;2;0;0
2019-07-28 00:00:00;10026;33784906;0;1;0
2019-07-28 00:00:00;10004;33784906;12;0;0
